country,indicator,year,value
Myanmar,"Taxes on income, profits, and capital gains, Transactions",2010,
Myanmar,"Grants receivable from foreign governments: capital grants, Transactio",2010,
Myanmar,"Grants receivable from foreign governments, Transactions",2010,
Myanmar,"Capital grants receivable, International Organizations, Transactions",2010,
Myanmar,"Capital grants receivable, Other general government, Transactions",2010,
Myanmar,"Current grants receivable, Other general government, Transactions",2010,
Myanmar,"Other revenue, Transactions",2010,
Myanmar,"Revenue, Transactions",2010,
United Kingdom,"Taxes, Transactions",2010,2.527339789239148e-05
United Kingdom,"Capital grants receivable, Other general government, Transactions",2010,5.532923068123961e-09
United Kingdom,"Other social contributions: employee contributions, Transactions",2010,1.8028625727594927e-09
United Kingdom,"Taxes on goods and services, Transactions",2010,1.091968993250456e-05
United Kingdom,"Revenue, Transactions",2010,3.827483458735895e-05
United Kingdom,"Turnover and other general taxes on goods and services, Transactions",2010,0.0
United Kingdom,"Exchange taxes, Transactions",2010,0.0
United Kingdom,"Other taxes on international trade and transactions, Transactions",2010,0.0
United Kingdom,"Current grants receivable, Other general government, Transactions",2010,0.0
United Kingdom,"Taxes on income, profits, and capital gains, Transactions",2010,1.240848141155436e-05
United Kingdom,"Taxes on property, Transactions",2010,1.678962396638469e-06
United Kingdom,"Recurrent taxes on net wealth, Transactions",2010,0.0
United Kingdom,"Other social contributions, Transactions",2010,7.39173654831392e-08
United Kingdom,"Other revenue, Transactions",2010,6.86784955173998e-06
United Kingdom,"Recurrent taxes on immovable property, Transactions",2010,0.0
United Kingdom,"Other taxes on income, profits, and capital gains, Transactions",2010,0.0
United Kingdom,"Other social contributions: employer contributions, Transactions",2010,0.0
United Kingdom,Other taxes on use of goods and on permission to use goods or perform ,2010,3.554747652082337e-07
United Kingdom,"Grants receivable from foreign governments: capital grants, Transactio",2010,0.0
United Kingdom,"Grants receivable, International Organizations, Transactions",2010,2.362371647064163e-09
United Kingdom,"Grants receivable from foreign governments, Transactions",2010,0.0
United Kingdom,"Taxes on financial and capital transactions, Transactions",2010,5.656015064470987e-07
United Kingdom,"Other taxes, Transactions",2010,5.408587718278478e-08
United Kingdom,"Capital grants receivable, International Organizations, Transactions",2010,0.0
United Kingdom,"General taxes on goods and services, Transactions",2010,6.630990710284336e-06
United Kingdom,"Tax, property, estate, inheritance, and gift taxes, Transactions",2010,1.64246997145882e-07
United Kingdom,"Taxes on immovable property, Transactions",2010,1.514715399492587e-06
United Kingdom,"Grants receivable, Transactions",2010,7.895294715188122e-09
United Kingdom,"Taxes on exports, Transactions",2010,0.0
United Kingdom,"Social contributions, Transactions",2010,6.125691848512296e-06
United Kingdom,"Current grants receivable, International Organizations, Transactions",2010,2.362371647064163e-09
United Kingdom,"Taxes on payroll and workforce, Transactions",2010,2.121782745113154e-07
United Kingdom,"Interest (before FISIM allocation), receivable, Other general governme",2010,1.81778281474095e-07
United Kingdom,"Taxes on income, profits, and capital gains, payable by corporations a",2010,2.923621416266669e-06
United Kingdom,"Other social contributions: imputed contributions, Transactions",2010,7.21145029103797e-08
United Kingdom,"Grants receivable, Other general government, Transactions",2010,5.532923068123961e-09
United Kingdom,"Sales taxes, Transactions",2010,0.0
United Kingdom,"Interest (before FISIM allocation), receivable, Transactions",2010,4.571189137069155e-07
United Kingdom,"Other taxes on goods and services, Transactions",2010,4.183884522300479e-08
United Kingdom,"Motor vehicles taxes, Transactions",2010,3.630592215488082e-07
United Kingdom,"Taxes on income, profits, and capital gains, payable by individuals, T",2010,9.48485999528769e-06
United Kingdom,"Grants receivable from foreign governments: current grants, Transactio",2010,0.0
United Kingdom,"Taxes on international trade and transactions, Transactions",2010,0.0
Bangladesh,Total Revenue (Taxes + Grants + Social Contributions),2010,8.239270934438668
Brazil,Total Revenue (Taxes + Grants + Social Contributions),2010,14.265014963829586
"China, People's Republic of",Total Revenue (Taxes + Grants + Social Contributions),2010,10.350645787199667
France,Total Revenue (Taxes + Grants + Social Contributions),2010,0.0
Germany,Total Revenue (Taxes + Grants + Social Contributions),2010,0.0
India,Total Revenue (Taxes + Grants + Social Contributions),2010,11.468196220562794
Italy,Total Revenue (Taxes + Grants + Social Contributions),2010,0.0
Japan,Total Revenue (Taxes + Grants + Social Contributions),2010,0.0
Myanmar,Total Revenue (Taxes + Grants + Social Contributions),2010,0.0
Russian Federation,Total Revenue (Taxes + Grants + Social Contributions),2010,12.23073330991424
South Africa,Total Revenue (Taxes + Grants + Social Contributions),2010,22.132837376504877
Sri Lanka,Total Revenue (Taxes + Grants + Social Contributions),2010,12.191275935333252
"Türkiye, Republic of",Total Revenue (Taxes + Grants + Social Contributions),2010,18.836564373400872
United Kingdom,Total Revenue (Taxes + Grants + Social Contributions),2010,2.6996561505900014e-05
United States,Total Revenue (Taxes + Grants + Social Contributions),2010,8.675452647107193
"China, People's Republic of","Grants receivable, International Organizations, Transactions",2011,0.0
"China, People's Republic of","Taxes on income, profits, and capital gains, payable by individuals, T",2011,0.7504648134669722
"China, People's Republic of","Grants receivable from foreign governments, Transactions",2011,0.0
"China, People's Republic of","Other taxes on goods and services, Transactions",2011,0.050967828331092
"China, People's Republic of","Other taxes on international trade and transactions, Transactions",2011,0.0
"China, People's Republic of","Taxes on property, Transactions",2011,0.0
"Türkiye, Republic of","Taxes, Transactions",2011,18.52907652382958
"Türkiye, Republic of",Other taxes on use of goods and on permission to use goods or perform ,2011,0.2942191948822189
"Türkiye, Republic of","General taxes on goods and services, Transactions",2011,5.640737815183232
"China, People's Republic of","Other social contributions, Transactions",2011,0.0
"Türkiye, Republic of","Taxes on exports, Transactions",2011,0.0
"Türkiye, Republic of","Other social contributions: imputed contributions, Transactions",2011,0.2077214592800265
"Türkiye, Republic of","Taxes on payroll and workforce, Transactions",2011,0.0
"China, People's Republic of","Social contributions, Transactions",2011,0.0
"China, People's Republic of","Sales taxes, Transactions",2011,0.0360579724141826
India,"Social contributions, Transactions",2011,0.0171124488200422
"Türkiye, Republic of","Taxes on goods and services, Transactions",2011,11.98563028007187
"Türkiye, Republic of","Capital grants receivable, International Organizations, Transactions",2011,0.0
"China, People's Republic of","Grants receivable from foreign governments: capital grants, Transactio",2011,0.0
"Türkiye, Republic of","Taxes on international trade and transactions, Transactions",2011,0.343149293123366
India,"Other social contributions, Transactions",2011,0.0171124488200422
United States,"Other taxes, Transactions",2011,0.0
United States,"Taxes on exports, Transactions",2011,0.0
United States,"Recurrent taxes on net wealth, Transactions",2011,0.0
United States,"Capital grants receivable, Other general government, Transactions",2011,0.0
South Africa,"Grants receivable, International Organizations, Transactions",2011,0.0
United States,"Turnover and other general taxes on goods and services, Transactions",2011,0.0
United States,"Interest (before FISIM allocation), receivable, Nonresidents, Transact",2011,0.0105431345744876
United States,"Grants receivable from foreign governments: capital grants, Transactio",2011,0.0
United States,"Taxes on income, profits, and capital gains, payable by corporations a",2011,1.435618256091053
United States,"Grants receivable, Other general government, Transactions",2011,0.0
United States,"Interest (before FISIM allocation), receivable, Transactions",2011,0.1661798525294516
United States,"Taxes on immovable property, Transactions",2011,0.0
Russian Federation,"Other taxes on income, profits, and capital gains, Transactions",2011,-0.0151379043960158
United States,"Taxes on property, Transactions",2011,0.0618216026244052
United States,"Grants receivable from foreign governments, Transactions",2011,0.0059981826602712
United States,"Other taxes on income, profits, and capital gains, Transactions",2011,0.0
United States,"Other social contributions: imputed contributions, Transactions",2011,0.0
United States,"Taxes on international trade and transactions, Transactions",2011,0.2044330909679498
Russian Federation,"Taxes on income, profits, and capital gains, payable by corporations a",2011,0.5183484626152234
United States,"Motor vehicles taxes, Transactions",2011,0.0
United States,"Other taxes on goods and services, Transactions",2011,0.0066840921875225
South Africa,"Taxes on payroll and workforce, Transactions",2011,0.305770648074404
United States,"Other taxes on international trade and transactions, Transactions",2011,0.0
United States,"Exchange taxes, Transactions",2011,0.0
Russian Federation,"Taxes, Transactions",2011,13.95420344754627
United States,"Interest (before FISIM allocation), receivable, Other general governme",2011,0.0
United States,"Social contributions, Transactions",2011,0.0
Russian Federation,"Other taxes, Transactions",2011,-0.0004409344688269
South Africa,"Other taxes on income, profits, and capital gains, Transactions",2011,0.0
United States,"Taxes on financial and capital transactions, Transactions",2011,0.0
South Africa,"Other social contributions, Transactions",2011,0.0
